#Position (bp)	mapping quality
2100169.5	33.559574613711916
6300507.5	33.71588964971613
1.05008455E7	30.33354083287327
1.47011835E7	30.81689974399853
1.89015215E7	29.87196716813508
2.31018595E7	33.502694995931826
2.73021975E7	29.608779553045554
3.15025355E7	31.472127390824845
3.57028735E7	21.531377347757825
3.8653933E7	21.604062784181504
4.0754102E7	23.951239047266828
4.41035495E7	33.419313013554515
4.83038875E7	31.080767350699798
5.25042255E7	34.23959156957646
5.67045635E7	32.226265739165314
6.09049015E7	34.87712433728645
6.51052395E7	31.81565809371625
6.75716935E7	26.842752992268025
6.96718625E7	19.896661018305917
7.35059155E7	23.659845822797692
7.77062535E7	23.039796278983815
8.19065915E7	32.96546042684092
8.61069295E7	30.597778407702208
9.03072675E7	34.4671519888471
9.45076055E7	33.35468136073929
9.87079435E7	32.77047731888022
1.029082815E8	22.78965440824748
1.061478055E8	17.06724742755016
1.082479745E8	28.998930448249112
1.113089575E8	32.37712062375103
1.155092955E8	35.220973668786755
1.197096335E8	32.40213233012879
1.239099715E8	30.580696000158632
1.281103095E8	18.512791753998854
1.323106475E8	19.927906667636066
1.365109855E8	16.084055520671214
1.407113235E8	19.967421681896766
1.431893125E8	25.537566340695022
1.452894815E8	22.029343798942662
1.491119995E8	30.11597929173123
1.533123375E8	33.64516298441297
1.575126755E8	33.571596280160186
1.617130135E8	33.76798561568541
1.659133515E8	35.01419445599423
1.701136895E8	33.52979757365107
1.743140275E8	31.959759219155526
1.785143655E8	29.305242504974572
1.82081576E8	28.209646063863154
1.84181745E8	24.10394711077063
1.869150415E8	30.641532045858373
1.911153795E8	32.78186481543581
1.953157175E8	28.54167664226624
1.995160555E8	27.80600206911454
2.037163935E8	31.809712809122477
2.079167315E8	33.681783318582724
2.121170695E8	33.94470151268905
2.159577405E8	30.338823784156023
2.180579095E8	17.568677744374863
2.205177455E8	20.781104748485145
2.247180835E8	29.68832295493261
2.289184215E8	33.37348709153024
2.331187595E8	30.855951885618655
2.373190975E8	33.947911974900954
2.415194355E8	32.018371646069845
2.457197735E8	31.631834253991496
2.499201115E8	26.790391243081544
2.541204495E8	30.03330527736165
2.583207875E8	32.13920165655861
2.625211255E8	18.308387843607196
2.64771353E8	35.048555502046185
2.66871522E8	27.57593176777303
2.709218015E8	33.909987205073406
