#Position (bp)	Coverage	Std
2100169.5	4.5919076036261846	4.076594047169928
6300507.5	4.847092543504832	4.6224265430415885
1.05008455E7	4.4866682157483515	5.652653128846844
1.47011835E7	3.9935409959865136	4.405745659254106
1.89015215E7	5.4866565500204985	5.301143216407878
2.31018595E7	4.959652294648669	4.450593057614564
2.73021975E7	4.0010884838315395	4.968698125674954
3.15025355E7	4.832497289503845	5.766466995775264
3.57028735E7	3.3591684764416576	5.560187828645266
3.8653933E7	3.4178287335444453	5.155718439608849
4.0754102E7	3.805024260002874	7.244405170039685
4.41035495E7	4.876024500885405	4.79959727444246
4.83038875E7	4.9980599180351675	5.765960287412254
5.25042255E7	5.270578224895234	3.747856254162802
5.67045635E7	4.822250495079206	5.384530538603313
6.09049015E7	5.1566619162553105	3.594954062597664
6.51052395E7	4.644904291035626	4.363531862993556
6.75716935E7	3.20876776280765	3.4224329383248357
6.96718625E7	5.211783775615901	21.08279582507686
7.35059155E7	4.122729408918996	5.5172734850332175
7.77062535E7	3.4642204984456013	4.969344243861838
8.19065915E7	4.660404234135443	5.67733846357298
8.61069295E7	5.471495865332742	7.353063099541324
9.03072675E7	5.285432505669782	4.097945475737484
9.45076055E7	5.44668452872126	6.80116079979454
9.87079435E7	5.395416987870976	5.842326043674789
1.029082815E8	5.0230629058899545	17.699117381413636
1.061478055E8	5.069915434609933	16.89047205695867
1.082479745E8	3.7574114240633465	4.106648603930339
1.113089575E8	4.4494569246570155	4.028973352992454
1.155092955E8	4.995606782120867	4.172551074135365
1.197096335E8	4.351518853958896	3.7249470808642666
1.239099715E8	4.118877099890533	3.7542789245434203
1.281103095E8	2.97062664956963	4.767403578312659
1.323106475E8	4.0997543531020595	15.748197433250137
1.365109855E8	2.7372182905280478	4.729018449902111
1.407113235E8	2.9164267256587446	10.101742703501014
1.431893125E8	4.354908421999894	9.251116616223944
1.452894815E8	3.077713053510061	4.35607260303039
1.491119995E8	4.0770742735465575	3.6548061028829006
1.533123375E8	4.302681593719362	3.5881736053663342
1.575126755E8	4.3367898012017125	3.6011022398961847
1.617130135E8	4.83721714776287	4.6761606181015765
1.659133515E8	4.95459008298856	4.293073310808028
1.701136895E8	4.737214243234711	4.052929038802201
1.743140275E8	4.687246121621641	4.57149640188238
1.785143655E8	5.054841062790661	5.5521189392117565
1.82081576E8	4.362353757545373	7.037620984609836
1.84181745E8	2.530509257613988	4.292300770893714
1.869150415E8	4.196852253318662	3.732344007762357
1.911153795E8	4.913813602619599	4.726509008672351
1.953157175E8	5.569558925972148	6.302781281996174
1.995160555E8	4.380694839320074	9.899355593896036
2.037163935E8	5.022028703404345	5.401507338495422
2.079167315E8	5.452779276334429	4.8502069596600865
2.121170695E8	5.017096957435331	4.961101619338771
2.159577405E8	4.669775731369455	6.1977284380348285
2.180579095E8	2.1621819627599974	3.6939275689955373
2.205177455E8	3.4190774647183155	6.0706417012057265
2.247180835E8	4.137334185963129	3.902042463762942
2.289184215E8	4.9688410789798345	4.68227282001916
2.331187595E8	5.162848799310913	5.667911173074671
2.373190975E8	5.396772116910592	4.251773097354535
2.415194355E8	5.522701030250423	5.452685569392727
2.457197735E8	5.268601955366449	4.448650271889226
2.499201115E8	5.770127308802292	26.41538934929999
2.541204495E8	5.160926334975899	6.185368883205662
2.583207875E8	4.236533107573724	3.9765215805767293
2.625211255E8	4.354150308856097	25.652660189106005
2.64771353E8	4.6847029658433215	3.868696543146315
2.66871522E8	3.452145916859583	4.104039119456126
2.709218015E8	5.077576614072487	3.374819902765567
2.751221395E8	5.357995475602202	4.547455368497152
2.793224775E8	4.964265256748385	4.238543824077663
2.835228155E8	4.7436961025517475	4.250263552550652
2.877231535E8	4.57917886608173	6.626176763380135
2.911785265E8	3.8747749416324035	4.4567512552735185
2.932786955E8	4.078142597303229	5.429065156923098
2.961238295E8	5.3144820726332025	14.450529686953619
3.003241675E8	4.422218402423805	4.112051879418342
3.045245055E8	5.148309017036248	5.166354069718839
3.087248435E8	4.848664083699931	4.544526623676661
3.129251815E8	5.328872819282639	3.8061301281530806
3.171255195E8	4.959157096405098	6.662076672090859
3.213258575E8	4.333715762874321	12.135013063473131
3.242401025E8	3.1494295372913585	9.911213269455168
3.263402715E8	5.072154579800994	4.0034739885318125
3.297265335E8	4.196856300611999	4.140215033907742
3.339268715E8	5.212450997991114	3.7284440889369206
3.381272095E8	3.9589480656080536	8.324280174078535
3.423275475E8	4.946438119979868	4.388476727530973
3.45205241E8	3.497889134040149	3.853104358804896
3.4730541E8	7.054949005571792	44.16539252313756
3.507282235E8	5.354310057904864	12.614608968653236
3.549285615E8	5.9181213511865	18.00243901015395
3.591288995E8	5.166431606218357	3.522642702306529
3.633292375E8	4.964134791057291	4.2659917577510935
3.675295755E8	8.21610332311352	103.50117460377558
3.71240276E8	2.8110915558000573	4.83678274189769
3.73340445E8	3.5482566184166857	7.0338939528035755
3.759302515E8	4.763132633611867	5.110337467759564
3.801305895E8	5.504064434814532	5.699548125803957
3.843309275E8	5.224530025916962	3.8172100248734897
3.885312655E8	4.9821309618416425	8.663870475988348
3.927316035E8	4.272524734914191	4.8542254920269725
3.969319415E8	4.06742028855773	4.71889864103999
3.995115505E8	2.663190388786918	3.596572960458778
4.016117195E8	4.314107725597555	4.5760492674244615
4.053326175E8	5.243864898491502	8.598368796052013
4.095329555E8	5.077697318644357	3.8222734102818543
4.137332935E8	4.640686535226451	5.097793879152815
4.179336315E8	5.304474544667595	5.373052472065948
4.221339695E8	4.452214083723739	4.6551302590247206
4.263343075E8	3.9381075999121977	4.073073269454846
4.29544739E8	2.424410443476205	3.856334823291178
4.31644908E8	2.8550923748859107	3.8503223839653606
4.347349835E8	3.806998389177252	5.454707233318707
4.389353215E8	4.6807966406513	4.354007169266214
4.431356595E8	4.270917483307295	3.576929864841755
4.473359975E8	4.4515869913326025	3.9856249375642725
4.515363355E8	4.57241060124209	4.470086853139155
4.557366735E8	4.949508349090002	4.7110008184313505
4.594834625E8	3.3402497236763793	4.442632238886515
4.615836315E8	3.469186350317165	4.59458494361839
4.641373495E8	3.8480238971244694	24.905233550771165
4.683376875E8	4.068216653040779	4.064567627682527
4.725380255E8	4.462971789413138	3.9289209257141637
4.767383635E8	4.823308743248758	4.301411625324821
4.809387015E8	4.708957945765317	4.380025048814906
4.851390395E8	3.0373977046609104	3.3542178577776958
4.88957394E8	4.106705300446314	19.919821929953702
4.91057563E8	4.844426526276658	7.1758265893861335
4.935397155E8	4.802705877479384	4.751673251684298
4.977400535E8	5.0204397836555055	4.020297459274878
5.019403915E8	5.328118594265509	5.998820197196114
5.061407295E8	5.173045359682959	4.317319465285268
5.103410675E8	4.978112713786366	4.678880170540357
5.133447625E8	2.969410398815308	3.874128392519495
5.154449315E8	7.040828801906668	34.734241601173935
5.187417435E8	4.961172410410781	4.513367863373549
5.229420815E8	5.045639422351249	3.209548224938505
5.271424195E8	4.442515102356048	3.899905257389393
5.313427575E8	4.978467447143539	4.263604492477031
5.355430955E8	4.500087611996939	17.321804981379746
5.397434335E8	5.318493654558276	23.374762986900727
5.424857625E8	3.564545440388688	3.767762839306007
5.445859315E8	3.0138603396824024	3.312527582973816
5.481441095E8	4.836005816674754	12.069715760086492
5.523444475E8	4.555243887515719	4.770400483047723
5.565447855E8	5.376138063174916	16.657472330630718
5.607451235E8	5.01255279932234	4.253873465707789
5.649454615E8	4.683826634904143	6.328793138460143
5.691457995E8	4.490844546319844	3.942529441989908
5.72266017E8	3.2991240122405943	4.348570687171017
5.74366186E8	4.995835186907387	4.6959275368526345
5.775464755E8	3.873017361936111	9.706018838366278
5.817468135E8	3.9964457622219927	4.492794320913217
5.859471515E8	5.099769351895014	3.6420478800586547
5.901474895E8	4.894491348077226	4.883018333069797
5.943478275E8	5.087396776164204	3.466111080468128
5.97053186E8	5.1415746638036515	3.2243903457727803
5.99153355E8	5.704445111120253	13.037866582571647
6.027485035E8	5.355765416973586	15.632009432837977
6.069488415E8	3.592645163317809	4.012808935123345
6.111491795E8	3.783097455490487	4.084048217672563
6.153495175E8	5.041030507544869	3.93798245405402
6.195498555E8	4.108494125948912	3.745828709992562
6.234487385E8	4.592597822666638	4.378168631065505
6.255489075E8	4.606450382312452	5.438294404201575
6.279505315E8	4.70095573261009	29.067285748922384
6.321508695E8	4.479232861736365	4.064052177211408
6.363512075E8	5.508842383636745	4.343255417550508
6.405515455E8	5.690511811192337	5.8586633960267935
6.447518835E8	5.146162285035157	5.977702641803053
6.487291505E8	3.869466058777965	6.85595881934518
6.508293195E8	3.6923445898391094	4.7616685484196974
6.531525595E8	3.500564478382454	4.413652672821768
6.573528975E8	3.4616309449382405	3.6471368436592098
6.615532355E8	3.9740063775819947	4.4990390620257585
6.657535735E8	3.5295504790328778	3.812250827434231
6.699539115E8	4.335601325417145	13.922753781741351
6.72448791E8	8.722505481865824	68.12341750764462
6.7454896E8	5.025472915347984	6.3239571935436665
6.783545875E8	4.880766976371902	5.196844476835128
6.825549255E8	4.810786417664483	4.9800492275984265
6.867552635E8	5.220692715681452	3.473104172509204
6.909556015E8	4.192658067041272	3.53936256180732
6.951559395E8	4.430165620004867	5.323626488238262
6.978079805E8	2.6632969239243884	3.738264063515324
6.999081495E8	4.2172806638519615	3.823929368036731
7.035566155E8	4.475510780322917	3.90352928560996
7.077569535E8	4.107119712746926	4.225401512111763
7.119572915E8	4.600961398820761	3.768142960946083
7.161576295E8	4.7980602989568935	4.137364303319839
7.203579675E8	4.585825712121262	4.391936748215299
7.23336906E8	3.682685846516066	4.53000947885868
7.25437075E8	4.456375657596061	10.254924595158263
7.287586435E8	3.981458396919486	5.025859447209576
7.329589815E8	4.4740754196448	3.8269050631399364
7.371593195E8	4.961964489524415	4.322065177567071
7.413596575E8	4.032581901742193	3.974142755482392
7.44593176E8	3.9274363292170684	13.15484047663404
7.46693345E8	4.612495403743925	8.000103625186638
7.497603335E8	5.381582863093398	9.163745877192289
7.539606715E8	5.201711386083692	3.523883673233534
7.581610095E8	3.4229271549099143	3.94043664066407
7.623613475E8	5.455145514480026	7.81010241347245
7.665616855E8	4.609235256781716	4.5239372203473405
7.707620235E8	2.724062444498514	3.7910785992025464
7.749623615E8	3.2216043089865627	4.324905360248477
7.791626995E8	3.725900629901689	10.048994630889759
7.833630375E8	3.921123252462064	4.664074763690323
7.85832245E8	2.850485789423055	4.4462177218781935
7.87932414E8	4.036806006248518	4.204709905846088
7.917637135E8	4.805094256700294	4.745571396390764
7.959640515E8	4.698347133016438	4.91478768526942
8.001643895E8	5.372795713106898	3.812568217699501
8.043647275E8	5.3167057032076945	3.7178340169555955
8.085650655E8	4.874414868517724	5.267172477900529
8.127654035E8	4.714188715289103	4.22051817182356
8.167383885E8	3.657808081520021	4.258052708745886
8.188385575E8	3.872757342106768	7.334485402561946
8.211660795E8	3.7144067929771367	5.354318616779994
8.253664175E8	4.106950440655014	6.696507654019068
8.295667555E8	4.612109787355208	5.5739309412172
8.337670935E8	4.611595781101426	4.436271949133892
8.379674315E8	5.3013890786884295	4.002884055477481
8.421677695E8	4.583838014940702	5.977274024367516
8.463681075E8	4.5203090798883325	3.797740872373432
8.505684455E8	4.730744525797686	4.13182098914706
8.547687835E8	4.11246118764728	7.331792263668979
8.589691215E8	3.453823239939262	8.567614929535436
8.631694595E8	2.531350096111313	5.077845644455843
8.66160665E8	2.199412706437952	4.319424453997991
8.68260834E8	3.6276024339764255	7.776772011067906
8.715701355E8	4.837744486277057	4.104233687531672
8.757704735E8	4.210299980620607	3.7219224354512317
8.799708115E8	5.089378997594955	3.1034879190158557
8.841711495E8	5.109390958537146	17.799190369641472
8.883714875E8	4.401902180253113	7.439068316740434
8.925718255E8	4.550501173953144	13.844632690764973
8.967721635E8	3.8427883660791107	17.463038785971232
9.009725015E8	3.933190138507901	5.528257715891531
9.03798353E8	3.5213085612509603	5.0245280012717375
9.05898522E8	4.701924682417761	4.394653794720407
9.093731775E8	4.999831680212402	4.491639691811387
9.135735155E8	5.482517359317274	4.093116878522898
9.177738535E8	5.7950286381715	11.419086656699108
9.219741915E8	5.51559398315088	5.097048510858994
9.261745295E8	5.426762798612874	6.303531809241748
9.303748675E8	5.141354338627035	4.286080759826246
9.345752055E8	4.5501416790743985	4.183749307616005
9.387755435E8	3.5948511762624817	3.8899161629678822
9.4175844E8	2.4192953091412694	3.9507359530174675
9.43858609E8	3.342730636338584	3.811887332763054
9.471762195E8	4.328264058749558	3.863268644509113
9.513765575E8	4.119460624359278	4.120753270096916
9.555768955E8	4.962269941133309	10.504058475150226
9.597772335E8	5.589172823710854	9.694237001311524
9.639775715E8	5.413141275773521	3.8202963922471818
9.681779095E8	5.103365252986784	3.198924975865277
9.715636425E8	4.0598157695766215	3.2491049986594347
9.736638115E8	4.859725879413949	50.09254462971088
9.765785855E8	3.2565305458751177	4.476184433709388
9.807789235E8	4.473131209916916	4.019481049036548
9.849792615E8	4.890430722479953	4.36183688752284
9.891795995E8	5.403376823484205	3.6590116650267825
9.933799375E8	5.034315095594688	6.3418728617857365
9.975802755E8	5.342013190367061	4.385109205792007
1.0017806135E9	4.603975203900258	4.604898237858352
1.0059809515E9	5.390652371309166	7.181648359787318
1.0101812895E9	5.048278971835123	5.115523969301854
1.0143816275E9	4.977243974175412	5.054726854541861
1.0182451695E9	3.3080380611475846	4.992855282752187
1.0203453385E9	2.283995356239385	3.3696057080294497
