#Position (bp)	mapping quality
2100169.5	33.500854229140025
6300507.5	33.64083447117975
1.05008455E7	30.10293922829771
1.47011835E7	30.384569960519404
1.89015215E7	29.45499414986016
2.31018595E7	33.13971802548663
2.73021975E7	29.815863363117565
3.15025355E7	31.3965246940998
3.57028735E7	21.325538279918774
3.8653933E7	22.152195430561996
4.0754102E7	23.78247132277004
4.41035495E7	33.502123866322485
4.83038875E7	31.001795474092862
5.25042255E7	34.24914186730214
5.67045635E7	32.303886396188126
6.09049015E7	34.76388071372273
6.51052395E7	31.981050718425433
6.75716935E7	27.174081854214975
6.96718625E7	19.825659542311868
7.35059155E7	23.608545939945873
7.77062535E7	23.253897688660082
8.19065915E7	32.848273359021846
8.61069295E7	30.366873852105375
9.03072675E7	34.435915438847104
9.45076055E7	33.265150715018535
9.87079435E7	32.66118823510112
1.029082815E8	22.944286987654255
1.061478055E8	17.277806216708584
1.082479745E8	28.82173957397847
1.113089575E8	31.868507903412556
1.155092955E8	35.28641338880461
1.197096335E8	32.27440798820294
1.239099715E8	30.51108974170593
1.281103095E8	18.74671300854958
1.323106475E8	19.159117411076462
1.365109855E8	16.1513277787062
1.407113235E8	19.085219609725712
1.431893125E8	25.306995232875597
1.452894815E8	21.917009277285946
1.491119995E8	30.176310907234686
1.533123375E8	33.499356327820955
1.575126755E8	33.603096233725545
1.617130135E8	33.94095891233437
1.659133515E8	34.97132563222519
1.701136895E8	33.649296718773535
1.743140275E8	32.02579282926242
1.785143655E8	29.25018513477369
1.82081576E8	28.353975487579646
1.84181745E8	24.031089401363126
1.869150415E8	30.778951213981575
1.911153795E8	32.71821938637299
1.953157175E8	28.59367320541723
1.995160555E8	27.870442581102125
2.037163935E8	31.827181498995568
2.079167315E8	33.63736709942277
2.121170695E8	33.89368855209662
2.159577405E8	30.530239968102617
2.180579095E8	19.087597193950508
2.205177455E8	20.56589738385563
2.247180835E8	29.738492780708
2.289184215E8	33.58752264931491
2.331187595E8	30.928557239781334
2.373190975E8	33.89528134102792
2.415194355E8	31.969606470557903
2.457197735E8	31.652443151470287
2.499201115E8	26.357630014026057
2.541204495E8	29.908113666247857
2.583207875E8	31.693197434430587
2.625211255E8	17.336745404786164
2.64771353E8	35.26798993332556
2.66871522E8	22.3283822818913
2.709218015E8	33.25251670589816
2.751221395E8	32.7651312953518
2.793224775E8	34.789040271997344
2.835228155E8	33.484613709820934
2.877231535E8	31.380210380096347
2.911785265E8	25.514667369654187
2.932786955E8	24.6824038028335
2.961238295E8	24.49148381551424
3.003241675E8	31.953036996934195
3.045245055E8	33.381569244977584
3.087248435E8	32.652088125753565
3.129251815E8	34.7239946626756
3.171255195E8	32.67944394697663
3.213258575E8	25.573012748413785
3.242401025E8	20.710923695807207
3.263402715E8	31.077750395266225
3.297265335E8	29.920136606298207
3.339268715E8	33.56681914880389
3.381272095E8	27.75844070519111
3.423275475E8	33.4826184304496
3.45205241E8	30.32328033149191
3.4730541E8	16.23055072008937
3.507282235E8	28.316950056275058
3.549285615E8	30.537472322885623
3.591288995E8	35.84661730312192
3.633292375E8	35.090598351776826
3.675295755E8	19.13306576299349
3.71240276E8	23.90091323055445
3.73340445E8	24.719527126382282
3.759302515E8	30.475838782541203
3.801305895E8	30.26435783148156
3.843309275E8	33.55092562067667
3.885312655E8	32.419615333513676
3.927316035E8	30.907367940001745
3.969319415E8	29.044947927774448
3.995115505E8	24.228504038254474
4.016117195E8	26.988625275182002
4.053326175E8	28.983469151371754
4.095329555E8	34.27148812517526
4.137332935E8	32.774076933325915
4.179336315E8	34.665173624633276
4.221339695E8	32.8901891406861
4.263343075E8	32.80562748038548
4.29544739E8	24.924197409475447
4.31644908E8	22.688754950675662
4.347349835E8	25.826976455847007
4.389353215E8	31.21057374073514
