#Position (bp)	mapping quality
2100169.5	33.290465798885734
6300507.5	33.650938026393014
1.05008455E7	30.290372605460615
1.47011835E7	30.4712634277283
1.89015215E7	29.295807877693836
2.31018595E7	33.03414231423198
2.73021975E7	29.68302469706457
3.15025355E7	31.49325012022242
3.57028735E7	21.27709784080081
3.8653933E7	21.530934164734525
4.0754102E7	24.16678033503686
4.41035495E7	33.508376436995775
4.83038875E7	30.996912341398232
5.25042255E7	34.13856195918485
5.67045635E7	32.08390963314116
6.09049015E7	34.71616607158901
6.51052395E7	31.58427285803203
6.75716935E7	27.17156580784169
6.96718625E7	19.958351325188353
7.35059155E7	23.536582282598452
7.77062535E7	22.8045248226723
8.19065915E7	32.90239547023452
8.61069295E7	30.45308364334285
9.03072675E7	34.50421761156874
9.45076055E7	33.261205983620314
9.87079435E7	32.64507321259873
1.029082815E8	22.8723413501874
1.061478055E8	17.359870682697945
1.082479745E8	29.76591350668752
1.113089575E8	32.74716081006734
1.155092955E8	35.29870837868589
1.197096335E8	32.4272587115519
1.239099715E8	30.54932679833822
1.281103095E8	18.652608524676374
1.323106475E8	19.911212392656765
1.365109855E8	15.902957992082982
1.407113235E8	19.78017345359411
1.431893125E8	25.347090950607072
1.452894815E8	22.18557952036598
1.491119995E8	30.23595050522199
1.533123375E8	33.67266224790784
1.575126755E8	33.556896608684646
1.617130135E8	33.90982854085711
1.659133515E8	35.06217444772735
1.701136895E8	33.61041566267674
1.743140275E8	32.01235052294712
1.785143655E8	29.193234048028955
1.82081576E8	28.16815967459233
1.84181745E8	23.81791426525361
1.869150415E8	30.783516487357478
1.911153795E8	32.63565951058943
1.953157175E8	28.59604832265439
1.995160555E8	27.76082238687967
2.037163935E8	31.72253824757747
2.079167315E8	33.57442476125865
2.121170695E8	33.89288775107277
2.159577405E8	30.37131523489549
2.180579095E8	16.923393103674076
2.205177455E8	20.608023117866754
2.247180835E8	29.504017069190116
2.289184215E8	33.45668332788349
2.331187595E8	30.917737179984396
2.373190975E8	33.92755960816697
2.415194355E8	31.77556760181663
2.457197735E8	31.616794371139644
2.499201115E8	26.314194389548792
2.541204495E8	29.939125732021772
2.583207875E8	32.05471790482461
2.625211255E8	18.653255834754123
2.64771353E8	34.880821558018596
2.66871522E8	22.24488846241929
2.709218015E8	33.2841107589006
2.751221395E8	32.718922156630704
2.793224775E8	34.77575394261373
2.835228155E8	33.537739332082474
2.877231535E8	31.299280651097146
2.911785265E8	25.474019510934355
2.932786955E8	25.19288463819305
2.961238295E8	25.621640447004008
3.003241675E8	31.723283040954946
3.045245055E8	33.49066707285582
3.087248435E8	32.3710792261233
3.129251815E8	34.862881065326675
3.171255195E8	32.61587989503992
3.213258575E8	25.877142404553286
3.242401025E8	21.050236061627057
3.263402715E8	31.133091474599585
3.297265335E8	30.246707241477484
3.339268715E8	34.068824664245156
3.381272095E8	27.838788562322932
3.423275475E8	33.62839049702104
3.45205241E8	29.942615671520656
3.4730541E8	16.482992651555392
3.507282235E8	28.398934891429896
3.549285615E8	30.677511737699174
3.591288995E8	35.76653540293445
3.633292375E8	35.241382741085715
3.675295755E8	21.067089842161433
3.71240276E8	23.27558746345915
3.73340445E8	24.588694532674328
3.759302515E8	30.61802115608681
3.801305895E8	30.283112157186363
3.843309275E8	33.245795930668145
3.885312655E8	32.38149887694808
3.927316035E8	30.920476250115232
3.969319415E8	29.162903894135923
3.995115505E8	24.126962386683992
4.016117195E8	27.050009205733005
4.053326175E8	28.758729298416718
4.095329555E8	34.14904150756026
4.137332935E8	32.77802684601351
4.179336315E8	33.34693261416864
4.221339695E8	31.424971282296358
4.263343075E8	32.272469910756385
4.29544739E8	24.131313497964772
4.31644908E8	22.650487131585074
4.347349835E8	25.799534088556
4.389353215E8	31.031948409191937
4.431356595E8	32.604165340199906
4.473359975E8	30.73072689003639
4.515363355E8	29.984810371767832
4.557366735E8	31.53441811867365
4.594834625E8	22.795615327627097
4.615836315E8	24.477306243129526
4.641373495E8	18.77894717960936
4.683376875E8	26.8938438685596
4.725380255E8	32.29008063582617
4.767383635E8	33.93162549858669
4.809387015E8	32.79922806559342
4.851390395E8	28.781056744214585
4.88957394E8	23.78022298929723
4.91057563E8	27.350370094626808
4.935397155E8	31.976527516519045
4.977400535E8	31.800445166361214
5.019403915E8	33.24629888887323
5.061407295E8	34.46565865341637
5.103410675E8	33.44397103918294
5.133447625E8	27.71641376461348
5.154449315E8	17.483684956411548
5.187417435E8	34.50837015593442
5.229420815E8	34.526584507967364
5.271424195E8	33.238123927319464
5.313427575E8	34.204009519719726
5.355430955E8	23.26800628078421
5.397434335E8	26.85464026448268
5.424857625E8	27.1246375240638
5.445859315E8	26.985915315131273
