#Position (bp)	Coverage	Std
2100169.5	4.616238740787051	4.166298545108126
6300507.5	4.8953460411995415	4.801834682247959
1.05008455E7	4.486198729721274	5.3293606132939955
1.47011835E7	3.9704749951075367	4.312248466796928
1.89015215E7	5.397416826931547	5.206349057782081
2.31018595E7	4.872934987612902	4.314961314586629
2.73021975E7	3.9530821091064574	5.07780316623879
3.15025355E7	4.836875032437866	6.133847973826278
3.57028735E7	3.439214891753949	5.742083196442257
3.8653933E7	3.1616729767226217	4.625028828015313
4.0754102E7	3.782185077226575	6.778289634961662
4.41035495E7	4.887325258110181	4.60794350880803
4.83038875E7	4.956817046628152	5.7789991692207545
5.25042255E7	5.291959837517838	3.872548291652789
5.67045635E7	4.87244359858659	5.7056145225447095
6.09049015E7	5.177912348958584	3.604727517856253
6.51052395E7	4.638201497117613	4.269841714939697
6.75716935E7	3.2963552971047134	3.6108528715446706
6.96718625E7	5.249773629608439	21.418228930245018
7.35059155E7	4.120688144620742	5.871456738740164
7.77062535E7	3.4160862768662903	4.888770849825073
8.19065915E7	4.670274868355833	6.122848652789125
8.61069295E7	5.547258339685997	8.030786923784351
9.03072675E7	5.2551187547287865	4.138859775286606
9.45076055E7	5.4220174662134335	6.996034757159548
9.87079435E7	5.384682613637284	5.84712408277426
1.029082815E8	4.990640991272607	13.642973918317812
1.061478055E8	4.959198844960526	15.796464690294977
1.082479745E8	3.7376667076041774	4.055308806954332
1.113089575E8	4.3909687744176775	3.957811879690843
1.155092955E8	5.001634868432017	4.2120496203958435
1.197096335E8	4.326425873346383	3.680295081812684
1.239099715E8	4.482269760195489	4.4118119897789
1.281103095E8	3.0640060395139628	4.505385933106611
1.323106475E8	3.8867510186085026	14.453282644815022
1.365109855E8	2.4584600096468425	4.609524644211813
1.407113235E8	2.981455063854385	5.255561410976683
1.431893125E8	4.427907469165211	9.147595909917055
1.452894815E8	3.0784271944884574	4.188924481043612
1.491119995E8	4.052819082654777	3.6567668937154862
1.533123375E8	4.297779845336256	3.607234955294057
1.575126755E8	4.331002171729989	3.5781116536634086
1.617130135E8	4.954648173551748	4.841249667919742
1.659133515E8	4.893076461941872	4.228824292345876
1.701136895E8	4.772734241863393	4.118594205592779
1.743140275E8	4.733503827549116	4.725122435996767
1.785143655E8	5.126722897062094	5.897945494039285
1.82081576E8	4.336611472817912	6.9262773847049015
1.84181745E8	2.502218747408697	4.189781884984273
1.869150415E8	4.086785396794258	3.6031939450519284
1.911153795E8	4.9494626384829035	4.83614756526637
1.953157175E8	5.675674195743295	6.49641626925719
1.995160555E8	4.398838379197103	9.155797745824403
2.037163935E8	5.079511458363589	5.789930218498113
2.079167315E8	5.433766044542129	4.906645216862195
2.121170695E8	5.06275899701405	5.311643473090437
2.159577405E8	4.686432132798468	6.624763581934592
2.180579095E8	2.0380741074382693	3.856569882359753
2.205177455E8	3.3585830473642835	6.494521291118079
2.247180835E8	4.179179627925182	4.106882177671177
2.289184215E8	5.000470914483548	4.7334081665361225
2.331187595E8	5.217889607931552	6.004382629886771
2.373190975E8	5.330486022791499	4.006150044663325
2.415194355E8	5.499430760095973	5.487698411342136
2.457197735E8	5.248986629171271	4.384347423728552
2.499201115E8	5.8410599337481885	23.593459560049507
2.541204495E8	5.163284002382666	6.484553538457434
2.583207875E8	4.067976196201354	3.548209697804147
2.625211255E8	3.7850387278357123	13.040435585584149
2.64771353E8	4.757394616099721	3.906474760458023
2.66871522E8	3.5075645713409576	4.247009500003799
2.709218015E8	5.101757049075575	3.485456342288662
2.751221395E8	5.266098109247399	4.294731509016592
2.793224775E8	4.974242549052005	4.281475800028401
2.835228155E8	4.764091365980548	4.240174779366835
2.877231535E8	4.592639687568001	7.479928509435051
2.911785265E8	3.8799534977759804	4.531330684105905
2.932786955E8	4.323432644486654	5.410343934997993
2.961238295E8	5.296852300933877	10.908935037674874
3.003241675E8	4.3193293015943	4.039661620178758
3.045245055E8	5.078154186639265	4.552962469385816
3.087248435E8	4.939961260260484	4.856680952582402
3.129251815E8	5.256752670856488	3.6638238813646544
3.171255195E8	4.98534903619661	6.7056493698914315
3.213258575E8	4.320967741167497	12.55282295326183
3.242401025E8	3.249170839086277	10.338993631255455
3.263402715E8	5.185828707566249	4.284434589136283
3.297265335E8	4.244687927495359	4.2315787801354015
3.339268715E8	5.214872231710877	3.764915511256631
3.381272095E8	3.980766071682803	8.626583812256003
3.423275475E8	4.968969163910143	4.4515476468345145
3.45205241E8	3.56553394780486	4.07302443486731
3.4730541E8	7.638707528742606	54.89594765275318
3.507282235E8	5.388151858255217	13.245400801633805
3.549285615E8	5.93704506637323	18.601299699710722
3.591288995E8	5.203390536666335	3.5983204616006756
3.633292375E8	4.922255304215994	4.221798043668353
3.675295755E8	6.732377251544995	64.65201289287752
3.71240276E8	3.010822824638947	5.465299163470705
3.73340445E8	3.4654177835643716	5.963160328283517
3.759302515E8	4.7736105999088645	5.039416567866845
3.801305895E8	5.493006753266046	5.78153388294916
3.843309275E8	5.201230948556997	3.781491004444409
3.885312655E8	4.936829369445983	7.602932455110927
3.927316035E8	4.263782819382631	4.838619235951775
3.969319415E8	4.288496782877949	5.265514462560372
3.995115505E8	2.690130151843818	3.6298437261663374
4.016117195E8	4.3951076953642465	4.7868074259732944
4.053326175E8	5.225399003603996	8.301495917775592
4.095329555E8	5.090148935633275	3.9576534022275895
4.137332935E8	4.658364160217583	5.0360206988181915
4.179336315E8	5.258234932522097	5.410000954552971
4.221339695E8	4.4675995122297305	4.631258786699797
4.263343075E8	3.947917286656455	4.095766512000897
4.29544739E8	2.4193021920491775	3.897889379832411
4.31644908E8	2.8415764519174287	3.8597265192284618
4.347349835E8	3.771106039561578	5.226182896635707
4.389353215E8	4.693186357859772	4.413239466738914
4.431356595E8	4.262682669823238	3.576464022903647
4.473359975E8	4.46584965305173	3.997916351131849
4.515363355E8	4.59198712103645	4.511290547880588
4.557366735E8	4.943115530226377	4.725603816545219
4.594834625E8	3.3695530845003705	4.586665968501643
4.615836315E8	3.6353569294607637	5.063075880456986
4.641373495E8	3.5703890972583636	20.021533869843065
4.683376875E8	3.8342231029979015	4.6001682784104005
4.725380255E8	4.428107690381108	3.821136076222913
4.767383635E8	4.802176634356568	4.191274366611007
4.809387015E8	4.703635755027333	4.3910702365503225
4.851390395E8	3.042154702788204	3.4437432752920882
4.88957394E8	4.220187808592262	18.999713725830777
4.91057563E8	4.789204245733127	6.785632581205165
4.935397155E8	4.816671182176291	4.791309311411996
4.977400535E8	5.072066819384535	4.101706946882608
5.019403915E8	5.236004816755223	5.806403127270063
5.061407295E8	5.16920614483882	4.258542991008351
5.103410675E8	4.9403338493235545	4.771470018542389
5.133447625E8	3.03817267018326	3.287096499617754
5.154449315E8	7.254722586435554	37.45467096404301
5.187417435E8	5.060160158539622	3.491266762088274
5.229420815E8	5.029175985361178	3.1956904834058495
5.271424195E8	4.47246912034222	3.9234339324350653
5.313427575E8	4.99904460069642	4.349543477341153
5.355430955E8	4.354125548943919	16.700487380097826
5.397434335E8	5.111022493904062	14.386765049658324
5.424857625E8	3.6202963435903825	3.9051696992534923
5.445859315E8	3.0149354359266645	3.3320049389768474
5.481441095E8	4.795656444790872	12.048116686406269
5.523444475E8	4.6435977295160535	4.895133218011221
5.565447855E8	5.569289423851128	21.752933856508154
5.607451235E8	5.004993169597304	4.272162523550737
5.649454615E8	4.700554574417582	6.6384131572938445
5.691457995E8	4.513550576167918	4.011770691033296
5.72266017E8	3.2896229934164896	4.600821258052841
5.74366186E8	4.925317128968481	4.629919550068765
5.775464755E8	3.9303072752716566	9.962843454217223
5.817468135E8	3.9753174625470615	4.372906265247427
5.859471515E8	5.070086502562413	3.6654641022998513
5.901474895E8	4.93094008148868	4.850560437856205
5.943478275E8	5.115893054320867	3.5078209208996984
5.97053186E8	5.084127368369742	3.133113940058113
5.99153355E8	6.267935112153712	20.0584297241393
6.027485035E8	5.270358956826808	14.629538523233753
6.069488415E8	3.605631499179352	3.9473912216581364
