#Position (bp)	mapping quality
2100169.5	33.2626298635398
6300507.5	33.632244444711425
1.05008455E7	30.215588407080045
1.47011835E7	30.379068592269316
1.89015215E7	29.655586145615196
2.31018595E7	32.7827827529979
2.73021975E7	29.506340221349507
3.15025355E7	31.6091516869404
3.57028735E7	21.04750742827878
3.8653933E7	21.653899783841005
4.0754102E7	22.11110342741515
4.41035495E7	32.46177456306015
4.83038875E7	31.13053488671402
5.25042255E7	34.22654815975019
5.67045635E7	32.195011330463934
6.09049015E7	34.69626265119678
6.51052395E7	31.868733996206913
6.75716935E7	26.80558770672213
6.96718625E7	19.925493782877435
7.35059155E7	23.510231408399157
7.77062535E7	22.988262589509922
8.19065915E7	32.870468345641704
8.61069295E7	30.447571479127905
9.03072675E7	34.421152201099076
9.45076055E7	33.23708381611894
9.87079435E7	32.634574592626656
1.029082815E8	22.795682919234434
1.061478055E8	17.56040487767423
1.082479745E8	29.139899913887945
1.113089575E8	31.90776093111156
1.155092955E8	35.312964619038404
1.197096335E8	32.16226945803129
1.239099715E8	30.694912434103642
1.281103095E8	18.385518931361542
1.323106475E8	19.83940728047759
1.365109855E8	15.97163778995316
1.407113235E8	19.853171034630353
1.431893125E8	25.64969330300742
1.452894815E8	22.110828924540204
1.491119995E8	30.049018849815774
1.533123375E8	33.794423344992474
1.575126755E8	33.62697745920349
1.617130135E8	33.928641773713466
1.659133515E8	34.94617386370213
1.701136895E8	33.547073267336266
1.743140275E8	32.13244097089157
1.785143655E8	29.260717893014615
1.82081576E8	27.79298963373925
1.84181745E8	23.486768236837545
1.869150415E8	30.67833129618083
1.911153795E8	32.777388085883835
1.953157175E8	28.448192792914995
1.995160555E8	27.723918036887948
2.037163935E8	31.75601434539617
2.079167315E8	33.545136049787494
2.121170695E8	33.993386852844864
2.159577405E8	30.296110184191626
2.180579095E8	18.404580674519792
2.205177455E8	20.728805820332365
2.247180835E8	29.865795602525388
2.289184215E8	33.42295987570055
2.331187595E8	30.748299369688613
2.373190975E8	33.86120536626032
2.415194355E8	31.901334411993304
2.457197735E8	31.648866393718695
2.499201115E8	26.176995602607217
2.541204495E8	29.89484853665387
2.583207875E8	31.500864913100195
2.625211255E8	17.08153033533872
2.64771353E8	34.935923423745386
2.66871522E8	27.796138248253044
2.709218015E8	33.80062392521052
2.751221395E8	32.70123739233528
2.793224775E8	35.84598944343163
2.835228155E8	33.33707927466504
2.877231535E8	31.23187996836892
2.911785265E8	25.385906266311753
2.932786955E8	24.842011841112605
2.961238295E8	26.265039940374894
3.003241675E8	31.866476854676257
3.045245055E8	33.41007287781718
3.087248435E8	32.593353222940536
3.129251815E8	34.657036085251974
3.171255195E8	32.63917312413248
3.213258575E8	25.727781758328828
3.242401025E8	21.153421779721587
3.263402715E8	31.224446268548416
3.297265335E8	30.17987762916717
3.339268715E8	34.03967173040142
3.381272095E8	28.069394959641052
3.423275475E8	33.72435889673304
3.45205241E8	30.008393516925565
3.4730541E8	16.276695746673983
3.507282235E8	28.57133516805765
3.549285615E8	30.382340371579808
3.591288995E8	35.7547634583976
3.633292375E8	35.23864475070762
3.675295755E8	19.957944869042123
3.71240276E8	23.58723225101871
3.73340445E8	23.8224319565221
3.759302515E8	30.459268301977314
3.801305895E8	30.156764293433554
