#Position (bp)	insert size
2100169.5	331.18885823284967
6300507.5	332.1081725766429
1.05008455E7	331.93295405568483
1.47011835E7	331.840197141449
1.89015215E7	332.53971919055743
2.31018595E7	332.5315696536803
2.73021975E7	331.8182219238515
3.15025355E7	331.35293029824146
3.57028735E7	331.1926528392376
3.8653933E7	329.8816141782481
4.0754102E7	332.7245504864716
4.41035495E7	332.16309504599
4.83038875E7	333.162723314585
5.25042255E7	332.2993488022871
5.67045635E7	333.1183789437532
6.09049015E7	332.14507430313336
6.51052395E7	330.7285382830626
6.75716935E7	331.03814016172504
6.96718625E7	331.64352827694614
7.35059155E7	331.6590566936637
7.77062535E7	331.62865411741814
8.19065915E7	332.2243676732665
8.61069295E7	332.44038585561975
9.03072675E7	332.50783187002304
9.45076055E7	332.1776640519037
9.87079435E7	331.89413360844554
1.029082815E8	329.6271973725367
1.061478055E8	331.24785831722863
1.082479745E8	328.9356135869051
1.113089575E8	331.9015135699374
1.155092955E8	332.3815259814801
1.197096335E8	332.1757695949688
1.239099715E8	332.4615976093529
1.281103095E8	331.5720981013501
1.323106475E8	333.13363458970935
1.365109855E8	331.87963921830635
1.407113235E8	331.54677947598253
1.431893125E8	332.05109345886046
1.452894815E8	332.1353183323532
1.491119995E8	330.5632759580143
1.533123375E8	331.9137978017985
1.575126755E8	331.9926322128157
1.617130135E8	332.8932608899884
1.659133515E8	332.8152991676539
1.701136895E8	332.05767555885296
1.743140275E8	332.3812087304427
1.785143655E8	332.1834470600751
1.82081576E8	331.9380688916652
1.84181745E8	332.59562131360593
1.869150415E8	330.93059852051107
1.911153795E8	332.9232007180106
1.953157175E8	332.4388260206903
1.995160555E8	331.85520865963593
2.037163935E8	332.8740292700719
2.079167315E8	332.4679524890047
2.121170695E8	331.86123088399853
2.159577405E8	330.73818322098595
2.180579095E8	330.30742214937953
2.205177455E8	331.86481308411214
2.247180835E8	331.3341229963892
2.289184215E8	332.1510063008503
2.331187595E8	332.72818516115075
2.373190975E8	332.1981688392303
2.415194355E8	332.69444635606635
2.457197735E8	332.3101418873642
2.499201115E8	330.6843576561712
2.541204495E8	332.49489092230345
2.583207875E8	331.0985479114562
2.625211255E8	332.4529856247696
2.64771353E8	333.048509228585
2.66871522E8	329.85633274751024
2.709218015E8	332.2122359774262
2.751221395E8	332.147306347419
2.793224775E8	331.8119295363271
2.835228155E8	331.673993344426
2.877231535E8	331.3876600897014
2.911785265E8	332.51024590163934
2.932786955E8	332.02750026855733
2.961238295E8	333.33869209390883
3.003241675E8	332.425883400089
3.045245055E8	332.5621835824494
3.087248435E8	332.6630106551093
3.129251815E8	332.1129689051326
3.171255195E8	332.2186345727653
3.213258575E8	329.04436613187426
3.242401025E8	332.87275896414343
3.263402715E8	332.1725746268657
3.297265335E8	332.3397461396593
3.339268715E8	332.3373774210685
3.381272095E8	332.29388737181813
3.423275475E8	331.2189192965027
3.45205241E8	330.47177145677796
3.4730541E8	325.28439502450055
3.507282235E8	331.6429647052075
3.549285615E8	333.00234402716535
3.591288995E8	331.9842227513769
3.633292375E8	332.2580391431083
3.675295755E8	332.89812368972747
3.71240276E8	329.9748273720361
3.73340445E8	332.4988978692138
3.759302515E8	331.87302596196156
3.801305895E8	332.10413262384606
3.843309275E8	332.72819072313456
3.885312655E8	332.38311834239744
3.927316035E8	332.09844632027824
3.969319415E8	330.66527914247433
3.995115505E8	332.4842015371477
4.016117195E8	332.4512069851053
4.053326175E8	330.969666165768
4.095329555E8	331.9432663803013
4.137332935E8	332.07468242824024
4.179336315E8	332.19882703863277
4.221339695E8	332.414493278265
4.263343075E8	330.60363264979173
4.29544739E8	331.423532298632
4.31644908E8	332.9143725524578
4.347349835E8	332.143573783247
4.389353215E8	331.7664423885618
4.431356595E8	331.97557782182537
4.473359975E8	332.28394617912903
4.515363355E8	332.0595881507833
4.557366735E8	331.73606128187726
4.594834625E8	330.5297361525806
4.615836315E8	331.15681022048216
4.641373495E8	332.7431644706452
4.683376875E8	332.0160428838626
4.725380255E8	332.1424293824425
4.767383635E8	332.4564531895437
4.809387015E8	331.614695399104
4.851390395E8	329.36045834656505
4.88957394E8	332.1874414663515
4.91057563E8	331.6057853426228
4.935397155E8	332.0684650626342
4.977400535E8	331.8130950187335
5.019403915E8	332.2521140831
5.061407295E8	331.99424175824174
