#Position (bp)	mapping quality
2100169.5	33.04510100580766
6300507.5	33.483225156950475
1.05008455E7	29.847528797370547
1.47011835E7	30.61977842733326
1.89015215E7	29.598373522996994
2.31018595E7	33.05108524666628
2.73021975E7	29.20541833709473
3.15025355E7	31.202982789866155
3.57028735E7	20.941044920136253
3.8653933E7	21.17737041657878
4.0754102E7	21.700921106648995
4.41035495E7	32.23298420434066
4.83038875E7	30.614476752390555
5.25042255E7	34.02782840859497
5.67045635E7	31.741139810011475
6.09049015E7	34.85470146379045
6.51052395E7	31.612736302082624
6.75716935E7	26.609106805611972
6.96718625E7	19.755407940143872
7.35059155E7	23.275065654394158
7.77062535E7	22.126424017416912
8.19065915E7	32.738086592855126
8.61069295E7	29.94163174769134
9.03072675E7	34.06536214900208
9.45076055E7	32.945172813710236
9.87079435E7	32.23604502531051
1.029082815E8	22.59268616758055
1.061478055E8	16.984869006345086
1.082479745E8	28.579695659214963
1.113089575E8	31.83100193971339
1.155092955E8	35.37866209661463
1.197096335E8	32.12543012673422
1.239099715E8	30.294848984784046
1.281103095E8	18.289456280364224
1.323106475E8	20.868682194415186
1.365109855E8	16.927852894811803
1.407113235E8	19.735980577928043
1.431893125E8	25.0389484240714
1.452894815E8	21.579136715698194
1.491119995E8	29.79772515518641
1.533123375E8	33.21311292416236
1.575126755E8	33.321736619430915
1.617130135E8	33.416440724074896
1.659133515E8	34.762115029611195
1.701136895E8	33.25611794808818
1.743140275E8	31.669678952763167
1.785143655E8	28.808101042166165
1.82081576E8	27.4100475279115
1.84181745E8	23.765699600058078
1.869150415E8	30.420230253149324
1.911153795E8	32.45029914996187
1.953157175E8	28.274020432847834
1.995160555E8	27.59945382739671
2.037163935E8	31.301675269310504
2.079167315E8	33.28950672444536
2.121170695E8	33.69740071296272
2.159577405E8	29.981441346293185
2.180579095E8	18.538890584392036
2.205177455E8	20.57723555151128
2.247180835E8	29.435035646700165
2.289184215E8	33.10248474390206
2.331187595E8	30.364327507697173
2.373190975E8	33.52087895222282
2.415194355E8	31.75542181937642
2.457197735E8	31.3212907597775
2.499201115E8	26.38072525288057
2.541204495E8	29.741184529719554
2.583207875E8	31.34327119164065
2.625211255E8	16.86558827972036
2.64771353E8	34.93256198878102
2.66871522E8	22.053055602758093
2.709218015E8	33.10129519815582
2.751221395E8	32.457008348191074
2.793224775E8	34.461725349944395
2.835228155E8	33.267957970531235
2.877231535E8	30.871887494597917
2.911785265E8	25.24083475893795
2.932786955E8	24.844179538850746
2.961238295E8	25.409396858004342
3.003241675E8	31.57148195346256
3.045245055E8	33.09871989186032
3.087248435E8	32.29547149842535
3.129251815E8	34.547697086931244
3.171255195E8	32.33467595572974
3.213258575E8	25.635126893270126
3.242401025E8	19.97241558815741
3.263402715E8	30.841935329120236
3.297265335E8	29.96209876060435
3.339268715E8	33.79443125425788
3.381272095E8	27.692340797811326
3.423275475E8	33.38643677647219
3.45205241E8	29.109422179137038
3.4730541E8	15.560447447318538
3.507282235E8	28.28314905524046
3.549285615E8	31.039859627075398
3.591288995E8	34.81746309868137
3.633292375E8	35.2330622934766
3.675295755E8	19.461807551519918
3.71240276E8	23.39634758097277
3.73340445E8	23.1928113749711
3.759302515E8	30.18972550929846
3.801305895E8	29.941231310982
3.843309275E8	33.057377689750474
3.885312655E8	31.80411690505206
3.927316035E8	31.832609482042596
3.969319415E8	30.419527327171142
3.995115505E8	24.45175665070397
4.016117195E8	26.499881220895382
4.053326175E8	28.54731737869326
4.095329555E8	33.90132539610158
4.137332935E8	32.35767253570693
4.179336315E8	34.30899428416701
4.221339695E8	32.36140138708425
4.263343075E8	32.522025580627975
4.29544739E8	24.481417477225733
4.31644908E8	22.649047731764284
4.347349835E8	25.52800270761941
4.389353215E8	31.00842839161434
4.431356595E8	32.46962705059745
4.473359975E8	30.428317065442478
4.515363355E8	29.55851423211248
4.557366735E8	31.32728557897155
4.594834625E8	22.92906179937004
4.615836315E8	23.781847818732306
4.641373495E8	18.656025180690122
4.683376875E8	26.575240537809517
4.725380255E8	31.835997137975045
4.767383635E8	33.58244782466018
4.809387015E8	32.29983253160897
4.851390395E8	28.08628623235266
4.88957394E8	23.715178050400837
4.91057563E8	27.34578697187846
4.935397155E8	31.65719499111535
4.977400535E8	31.657950324918446
5.019403915E8	32.6108945681164
5.061407295E8	34.10427501067101
5.103410675E8	33.21555498924915
5.133447625E8	27.275230038560125
5.154449315E8	17.10969984795266
5.187417435E8	34.16409184108878
5.229420815E8	34.28686467233625
5.271424195E8	33.13857796001485
5.313427575E8	34.023048948521605
5.355430955E8	23.04538832543111
5.397434335E8	25.326827420383676
5.424857625E8	26.99939839273828
5.445859315E8	26.44837698529161
5.481441095E8	30.311586586957027
5.523444475E8	29.847216422706346
5.565447855E8	24.595023546678433
5.607451235E8	34.079847442613534
5.649454615E8	32.00503211630475
5.691457995E8	32.73931973652898
5.72266017E8	25.751063903479288
5.74366186E8	33.473791684229994
5.775464755E8	25.99640904461311
5.817468135E8	31.35833854253171
5.859471515E8	33.57646426020545
5.901474895E8	32.53444864625992
5.943478275E8	34.809049707501934
5.97053186E8	34.902176387462426
5.99153355E8	23.755698754520306
6.027485035E8	27.83389421312543
6.069488415E8	29.581240007743542
6.111491795E8	28.91593064321806
6.153495175E8	33.75360916865027
6.195498555E8	30.78444853158035
6.234487385E8	32.407211505800504
6.255489075E8	29.87300478357017
6.279505315E8	27.895555680031475
6.321508695E8	32.366237035867144
6.363512075E8	31.614858178423397
6.405515455E8	28.627906666658202
6.447518835E8	30.688279322648274
6.487291505E8	26.10245713403619
6.508293195E8	26.403835110555015
6.531525595E8	26.069559131366667
6.573528975E8	29.078792529575445
6.615532355E8	28.963735919319703
6.657535735E8	28.84499331071473
6.699539115E8	25.7648814645996
6.72448791E8	19.051432627718356
6.7454896E8	28.014206197947942
6.783545875E8	32.737144613230484
6.825549255E8	33.09751433977591
6.867552635E8	34.43752667001968
6.909556015E8	32.94157961085428
6.951559395E8	28.926476227883008
6.978079805E8	26.600627861311153
6.999081495E8	28.76211318197139
7.035566155E8	32.34282061549106
7.077569535E8	27.194038567250054
7.119572915E8	34.412562953828065
7.161576295E8	33.04047444854841
7.203579675E8	31.208677481879395
7.23336906E8	27.02955626158377
7.25437075E8	23.270419521065346
7.287586435E8	30.735694563087645
7.329589815E8	32.48377194096311
7.371593195E8	34.1956905114919
7.413596575E8	29.27644634973101
7.44593176E8	22.957509772473788
7.46693345E8	26.106486578005143
7.497603335E8	31.585363595477084
7.539606715E8	33.89007137128037
7.581610095E8	29.564672646683277
7.623613475E8	33.203145093182336
7.665616855E8	34.52810283741601
7.707620235E8	26.92174638687611
7.749623615E8	24.631468215028626
7.791626995E8	18.52084498125848
7.833630375E8	29.901795269917375
7.85832245E8	22.797351202406688
7.87932414E8	28.91882449020225
7.917637135E8	30.294320355672966
7.959640515E8	30.436700786994162
8.001643895E8	34.825713578010266
8.043647275E8	34.48640792103598
8.085650655E8	30.159612404943335
8.127654035E8	33.29524090186048
8.167383885E8	27.61706363788581
8.188385575E8	23.5743983420828
8.211660795E8	22.050101832752315
8.253664175E8	20.820573476238494
8.295667555E8	30.283114159694332
8.337670935E8	31.6665481036216
8.379674315E8	33.87244195068602
8.421677695E8	30.67271778417747
8.463681075E8	33.69317984583131
8.505684455E8	34.54294764545406
8.547687835E8	25.523486277488644
8.589691215E8	20.76054193888791
8.631694595E8	17.523378148185135
8.66160665E8	16.701309465065453
8.68260834E8	26.632571501229297
8.715701355E8	35.36449286910599
8.757704735E8	31.83941338879736
8.799708115E8	35.759535110934415
8.841711495E8	30.621285227701016
8.883714875E8	23.754215680255193
8.925718255E8	17.966874998819577
8.967721635E8	16.91682236937451
9.009725015E8	21.42475607780489
9.03798353E8	20.84576574993308
9.05898522E8	31.90205178711908
9.093731775E8	33.55257392633357
9.135735155E8	35.52284812975299
9.177738535E8	32.91623537390097
9.219741915E8	33.226673486356646
9.261745295E8	32.903165918122006
9.303748675E8	32.368948424704506
9.345752055E8	31.622778164998365
9.387755435E8	28.177649880636828
9.4175844E8	20.58642668817223
9.43858609E8	25.75739138582781
9.471762195E8	32.45202656039406
9.513765575E8	30.865253942190197
9.555768955E8	26.24711132335122
9.597772335E8	33.31260528658017
9.639775715E8	36.12218835701792
9.681779095E8	36.754003430437194
9.715636425E8	32.54007550055449
9.736638115E8	9.97283284365244
9.765785855E8	20.238282407228073
9.807789235E8	31.36158513462268
9.849792615E8	32.45157588636618
9.891795995E8	35.450567108399646
9.933799375E8	32.1982297998887
9.975802755E8	33.89055009958875
1.0017806135E9	32.50103811937756
1.0059809515E9	27.249455201987125
1.0101812895E9	29.72334281348162
1.0143816275E9	31.546225794896777
1.0182451695E9	22.65162914376425
1.0203453385E9	25.081055410732002
1.0227823035E9	28.101827088537025
1.0269826415E9	34.015422765768335
1.0311829795E9	34.30627545745123
1.0353833175E9	34.67472816214959
1.0395836555E9	30.639635180010863
1.0437839935E9	30.81380457762249
1.047557053E9	26.69918667597237
1.049657222E9	21.723377407879724
1.0521846695E9	25.861215332297775
1.0563850075E9	30.783373350639003
1.0605853455E9	31.68297455505399
1.0647856835E9	32.16824786274508
1.0689860215E9	33.33034356839685
1.0731863595E9	35.043076379188236
1.0773866975E9	33.00000527750019
1.081390005E9	21.82490425489685
1.083490174E9	22.759664901052012
1.0857873735E9	25.00986399617649
1.0899877115E9	31.634416447877978
1.0941880495E9	32.67956489550379
1.0983883875E9	34.23860489089356
1.1025887255E9	33.5465948065163
1.1063864205E9	26.581438739239797
1.1084865895E9	10.353757268613833
1.1109894015E9	26.792452894111502
1.1151897395E9	31.93569194360321
1.1193900775E9	34.13891475729776
1.1235904155E9	35.97061221494697
1.1277907535E9	34.50064595566066
1.131338125E9	28.020147366893855
1.133438294E9	28.25983082451644
1.1361914295E9	29.054789609802103
1.1403917675E9	28.871571602166348
1.1445921055E9	31.68409317096105
1.1487924435E9	35.68424988925624
1.1529927815E9	35.51756063345671
1.1571578025E9	28.416260906214553
1.1592579715E9	7.199605044908753
1.1613934575E9	25.96984396512009
1.1655937955E9	28.005072312399264
1.1697941335E9	33.88648391661647
1.1739944715E9	35.304632366197175
1.1781948095E9	34.58655083929639
1.1823951475E9	35.25821535059738
1.1865954855E9	32.88622483150074
1.189879979E9	25.91346705838468
1.191980148E9	18.131333718512067
1.1949961615E9	28.457725770888675
1.1991964995E9	31.379998334538485
1.2033968375E9	33.57070167218803
1.2075971755E9	32.488952245369674
1.2117975135E9	34.23379915748226
1.2159978515E9	25.410660213078557
1.2183100455E9	16.854686947675752
1.2204102145E9	20.122577639032468
1.2243985275E9	26.415728014767467
1.2285988655E9	30.981883192837625
1.2327992035E9	31.65854640487648
1.2369995415E9	34.02007148377747
1.2411998795E9	32.740811482859506
1.2454002175E9	29.308468637456375
1.2475472805E9	34.01337562758291
1.2496474495E9	27.445659719145297
1.2538008935E9	31.226289641681447
1.2580012315E9	33.11468968772504
1.2622015695E9	34.49114501061828
1.2664019075E9	35.31007743301654
1.2706022455E9	33.16177191935994
1.2748025835E9	29.706000855984946
1.2775549185E9	24.915491194515283
1.2796550875E9	28.99210456039309
1.2832032595E9	32.83258849829943
1.2874035975E9	34.383622348967954
1.2916039355E9	34.79765461477316
1.2958042735E9	33.27457397218652
1.3000046115E9	28.0556876874016
1.3042049495E9	30.189936226453604
1.3066270445E9	26.257046961516004
1.3087272135E9	27.116717686490695
1.3126056255E9	32.606224923537276
1.3168059635E9	24.808773492113897
1.3210063015E9	32.658263012862946
1.3252066395E9	34.962704671276576
1.3294069775E9	34.70334210016688
1.333181222E9	31.285424598074638
1.335281391E9	16.81121060168229
1.3378076535E9	30.703981135529652
1.3420079915E9	32.069361690814524
1.3462083295E9	33.39885623784265
1.3504086675E9	33.85752253674092
1.3546090055E9	29.306616442763275
1.3588093435E9	29.167491580705352
1.3630096815E9	23.824230572379296
1.3660089265E9	14.184542928471773
